flight_i,flight_j,gap_slots,slack_available,buffer_i_no_conn,buffer_j_no_conn,buffer_i_conn,buffer_j_conn,constraint_rhs,constraint_lhs,binding,dep_airport_j,airline_j,buf_j_change
10230,10764,1,150,18.47,30.0,18.47,15.0,150,-3.47,False,MCO,United Air Lines Inc.,-15.0
10234,10235,2,330,11.9,24.47,11.9,24.47,330,12.57,False,SAN,Southwest Airlines Co.,0.0
10236,10150,2,330,16.22,24.67,16.22,24.67,330,8.45,False,BUR,Southwest Airlines Co.,0.0
10244,8973,1,150,26.55,30.0,26.55,15.0,150,-11.55,False,CLT,American Airlines Inc.,-15.0
10251,10177,1,150,16.71,30.0,15.0,30.0,150,15.0,False,DEN,Southwest Airlines Co.,0.0
10252,9464,1,150,23.79,30.0,23.79,15.0,150,-8.79,False,ATL,Delta Air Lines Inc,-15.0
10264,9271,1,150,16.47,30.0,15.0,30.0,150,15.0,False,BUF,JetBlue Airways,0.0
10265,10666,2,330,16.62,22.29,16.62,22.05,330,5.43,False,LAX,Skywest Airlines Inc.,-0.23999999999999844
10281,10277,1,150,26.11,23.63,26.11,18.89,150,-7.22,False,HOU,Southwest Airlines Co.,-4.739999999999998
10291,9586,1,150,21.2,30.0,21.2,15.0,150,-6.2,False,BOS,Delta Air Lines Inc,-15.0
10293,10617,1,150,22.92,24.63,22.92,15.0,150,-7.92,False,LGA,Skywest Airlines Inc.,-9.629999999999999
10295,9176,1,150,16.35,30.0,16.35,28.03,150,11.68,False,LGA,JetBlue Airways,-1.9699999999999989
10297,10041,2,330,21.26,30.0,21.26,15.0,330,-6.26,False,LGA,Southwest Airlines Co.,-15.0
10305,10041,2,330,30.0,30.0,30.0,15.0,330,-15.0,False,LGA,Southwest Airlines Co.,-15.0
10309,10905,1,150,22.3,30.0,22.3,15.0,150,-7.3,False,ORD,United Air Lines Inc.,-15.0
10312,9060,1,150,16.15,30.0,16.15,16.6,150,0.45,False,LGA,American Airlines Inc.,-13.399999999999999
10319,10335,1,150,16.56,30.0,16.56,15.0,150,-1.56,False,LGA,Republic Airways,-15.0
10336,10041,2,330,19.55,30.0,19.55,15.0,330,-4.55,False,LGA,Southwest Airlines Co.,-15.0
10342,10041,2,330,18.0,30.0,18.0,15.0,330,-3.0,False,LGA,Southwest Airlines Co.,-15.0
10346,10041,2,330,16.27,30.0,16.27,15.0,330,-1.27,False,LGA,Southwest Airlines Co.,-15.0
10347,10041,2,330,17.98,30.0,17.98,15.0,330,-2.98,False,LGA,Southwest Airlines Co.,-15.0
10351,10327,1,150,14.49,21.86,14.49,21.86,150,7.37,False,DCA,Republic Airways,0.0
10353,10328,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DCA,Republic Airways,-15.0
10357,9041,1,150,16.31,30.0,15.0,30.0,150,15.0,False,CLT,American Airlines Inc.,0.0
10358,9060,1,150,16.75,30.0,16.75,16.6,150,-0.15,False,LGA,American Airlines Inc.,-13.399999999999999
10373,10713,1,150,30.0,28.03,30.0,15.0,150,-15.0,False,LGA,United Air Lines Inc.,-13.030000000000001
10374,10617,1,150,22.55,24.63,22.55,15.0,150,-7.55,False,LGA,Skywest Airlines Inc.,-9.629999999999999
10375,10617,1,150,23.65,24.63,23.65,15.0,150,-8.65,False,LGA,Skywest Airlines Inc.,-9.629999999999999
10394,10835,1,150,23.8,30.0,23.8,15.0,150,-8.8,False,EWR,United Air Lines Inc.,-15.0
10395,10835,1,150,15.69,30.0,15.69,15.0,150,-0.69,False,EWR,United Air Lines Inc.,-15.0
10396,9442,1,150,17.92,30.0,17.92,27.08,150,9.17,False,EWR,Delta Air Lines Inc,-2.9200000000000017
10397,10835,1,150,18.47,30.0,18.47,15.0,150,-3.47,False,EWR,United Air Lines Inc.,-15.0
10405,10798,1,150,19.24,27.77,17.23,27.77,150,10.54,False,LAS,United Air Lines Inc.,0.0
10408,9898,1,150,22.93,30.0,22.93,15.0,150,-7.93,False,ATL,Southwest Airlines Co.,-15.0
10409,10065,1,150,21.08,30.0,21.08,15.0,150,-6.08,False,ORD,Southwest Airlines Co.,-15.0
10410,9660,1,150,26.73,30.0,26.73,15.0,150,-11.73,False,ATL,Delta Air Lines Inc,-15.0
10411,9660,1,150,24.8,30.0,24.8,15.0,150,-9.8,False,ATL,Delta Air Lines Inc,-15.0
10413,9324,1,150,23.38,30.0,15.0,30.0,150,15.0,False,MCO,JetBlue Airways,0.0
10420,9325,1,150,22.94,30.0,22.94,15.0,150,-7.94,False,MCO,JetBlue Airways,-15.0
10423,9713,1,150,23.68,30.0,23.68,21.32,150,-2.37,False,MCO,Frontier Airlines Inc.,-8.68
10424,9573,1,150,21.41,30.0,21.41,15.0,150,-6.41,False,ATL,Delta Air Lines Inc,-15.0
10425,10920,1,150,23.2,30.0,22.03,22.97,150,0.94,False,EWR,United Air Lines Inc.,-7.030000000000001
10427,9325,1,150,22.56,30.0,22.56,15.0,150,-7.56,False,MCO,JetBlue Airways,-15.0
10429,9800,1,150,20.76,30.0,20.76,24.24,150,3.48,False,MIA,American Eagle Airlines Inc.,-5.760000000000002
10432,10905,1,150,23.35,30.0,23.35,15.0,150,-8.35,False,ORD,United Air Lines Inc.,-15.0
10433,10216,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DTW,Southwest Airlines Co.,-15.0
10434,9338,1,150,28.09,30.0,15.0,30.0,150,15.0,False,MCO,JetBlue Airways,0.0
10443,10643,1,150,17.36,30.0,17.36,27.5,150,10.14,False,CLT,Skywest Airlines Inc.,-2.5
10445,10705,1,150,23.09,30.0,23.09,15.0,150,-8.09,False,CLT,United Air Lines Inc.,-15.0
10448,9337,1,150,15.86,30.0,15.0,30.0,150,15.0,False,DCA,JetBlue Airways,0.0
10455,9093,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,CLT,American Airlines Inc.,-15.0
10468,8847,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,CLT,American Airlines Inc.,-15.0
10475,10476,1,150,23.14,30.0,23.14,21.86,150,-1.29,False,HSV,PSA Airlines,-8.14
10479,9633,1,150,22.52,30.0,22.52,22.48,150,-0.04,False,DTW,Delta Air Lines Inc,-7.52
10480,9584,1,150,21.61,30.0,21.61,15.0,150,-6.61,False,DTW,Delta Air Lines Inc,-15.0
10484,9032,1,150,21.99,30.0,21.99,23.01,150,1.02,False,CLT,American Airlines Inc.,-6.989999999999998
10485,10916,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DCA,United Air Lines Inc.,-15.0
10496,10313,1,150,21.91,30.0,15.0,30.0,150,15.0,False,DCA,Republic Airways,0.0
10497,10620,1,150,29.17,30.0,29.17,15.0,150,-14.17,False,MSP,Skywest Airlines Inc.,-15.0
10505,10065,1,150,17.0,30.0,17.0,15.0,150,-2.0,False,ORD,Southwest Airlines Co.,-15.0
10510,9087,1,150,16.56,30.0,16.56,15.0,150,-1.56,False,DFW,American Airlines Inc.,-15.0
10514,10666,1,150,22.95,22.29,22.95,22.05,150,-0.89,False,LAX,Skywest Airlines Inc.,-0.23999999999999844
10522,10777,1,150,16.69,26.8,16.69,24.04,150,7.35,False,DFW,United Air Lines Inc.,-2.7600000000000016
10527,10912,1,150,24.77,30.0,24.31,20.69,150,-3.63,False,ORD,United Air Lines Inc.,-9.309999999999999
10530,10579,1,150,24.22,27.32,24.22,20.78,150,-3.44,False,PHX,Skywest Airlines Inc.,-6.539999999999999
10535,10065,1,150,17.18,30.0,17.18,15.0,150,-2.18,False,ORD,Southwest Airlines Co.,-15.0
10536,10065,1,150,17.4,30.0,17.4,15.0,150,-2.4,False,ORD,Southwest Airlines Co.,-15.0
10537,10065,1,150,18.81,30.0,18.81,15.0,150,-3.81,False,ORD,Southwest Airlines Co.,-15.0
10538,9690,1,150,16.98,29.21,16.98,28.02,150,11.03,False,DEN,Frontier Airlines Inc.,-1.1900000000000013
10542,10557,1,150,19.48,23.19,19.48,23.19,150,3.7,False,ORD,Skywest Airlines Inc.,0.0
10549,10065,1,150,16.41,30.0,16.41,15.0,150,-1.41,False,ORD,Southwest Airlines Co.,-15.0
10550,10059,1,150,25.02,30.0,25.02,15.0,150,-10.02,False,DEN,Southwest Airlines Co.,-15.0
10551,10059,1,150,25.48,30.0,25.48,15.0,150,-10.48,False,DEN,Southwest Airlines Co.,-15.0
10553,10912,1,150,21.25,30.0,21.25,20.69,150,-0.56,False,ORD,United Air Lines Inc.,-9.309999999999999
10555,10912,1,150,24.31,30.0,24.31,20.69,150,-3.63,False,ORD,United Air Lines Inc.,-9.309999999999999
10561,10905,1,150,22.65,30.0,22.65,15.0,150,-7.65,False,ORD,United Air Lines Inc.,-15.0
10563,10890,1,150,17.99,30.0,15.0,30.0,150,15.0,False,LGA,United Air Lines Inc.,0.0
10566,10077,1,150,17.42,21.73,17.42,21.73,150,4.31,False,DEN,Southwest Airlines Co.,0.0
10568,10684,1,150,28.65,30.0,25.99,19.01,150,-6.97,False,ORD,United Air Lines Inc.,-10.989999999999998
10572,10905,1,150,22.06,30.0,22.06,15.0,150,-7.06,False,ORD,United Air Lines Inc.,-15.0
10583,9590,1,150,20.7,30.0,20.7,24.3,150,3.59,False,SEA,Delta Air Lines Inc,-5.699999999999999
10584,9762,1,150,16.4,30.0,16.4,28.6,150,12.21,False,LAX,Allegiant Air,-1.3999999999999986
10586,10077,1,150,13.95,21.73,13.95,21.73,150,7.77,False,DEN,Southwest Airlines Co.,0.0
10588,10393,1,150,22.91,24.74,22.91,15.0,150,-7.91,False,ORD,Republic Airways,-9.739999999999998
10590,10123,1,150,21.94,30.0,21.94,23.06,150,1.12,False,DEN,Southwest Airlines Co.,-6.940000000000001
10593,10077,1,150,13.01,21.73,13.01,21.73,150,8.72,False,DEN,Southwest Airlines Co.,0.0
10602,10059,1,150,22.65,30.0,22.65,15.0,150,-7.65,False,DEN,Southwest Airlines Co.,-15.0
10603,10065,1,150,13.08,30.0,13.08,15.0,150,1.92,False,ORD,Southwest Airlines Co.,-15.0
10604,10059,1,150,23.23,30.0,23.23,15.0,150,-8.23,False,DEN,Southwest Airlines Co.,-15.0
10605,10905,1,150,22.52,30.0,22.52,15.0,150,-7.52,False,ORD,United Air Lines Inc.,-15.0
10613,9584,1,150,23.23,30.0,23.23,15.0,150,-8.23,False,DTW,Delta Air Lines Inc,-15.0
10616,10620,1,150,22.53,30.0,22.53,15.0,150,-7.53,False,MSP,Skywest Airlines Inc.,-15.0
10618,10620,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MSP,Skywest Airlines Inc.,-15.0
10619,10703,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ATL,United Air Lines Inc.,-15.0
10622,9762,1,150,14.89,30.0,14.89,28.6,150,13.71,False,LAX,Allegiant Air,-1.3999999999999986
10628,10041,2,330,17.54,30.0,17.54,15.0,330,-2.54,False,LGA,Southwest Airlines Co.,-15.0
10632,9997,1,150,18.41,22.04,18.41,22.04,150,3.64,False,DEN,Southwest Airlines Co.,0.0
10637,10639,1,150,18.07,30.0,18.07,26.93,150,8.86,False,ORD,Skywest Airlines Inc.,-3.0700000000000003
10646,10639,1,150,14.48,30.0,14.48,26.93,150,12.45,False,ORD,Skywest Airlines Inc.,-3.0700000000000003
10649,10912,1,150,21.81,30.0,21.81,20.69,150,-1.12,False,ORD,United Air Lines Inc.,-9.309999999999999
10650,10328,1,150,18.49,30.0,18.49,15.0,150,-3.49,False,DCA,Republic Airways,-15.0
10663,10620,1,150,20.79,30.0,20.79,15.0,150,-5.79,False,MSP,Skywest Airlines Inc.,-15.0
10676,10139,1,150,19.34,24.92,19.34,24.92,150,5.58,False,ORD,Southwest Airlines Co.,0.0
10679,10617,1,150,26.15,24.63,26.15,15.0,150,-11.15,False,LGA,Skywest Airlines Inc.,-9.629999999999999
10680,10685,1,150,26.48,30.0,26.48,15.0,150,-11.48,False,ORD,United Air Lines Inc.,-15.0
10681,10176,1,150,19.07,30.0,19.07,25.93,150,6.86,False,DEN,Southwest Airlines Co.,-4.07
10682,10685,1,150,26.52,30.0,26.52,15.0,150,-11.52,False,ORD,United Air Lines Inc.,-15.0
10683,10685,1,150,28.08,30.0,28.08,15.0,150,-13.08,False,ORD,United Air Lines Inc.,-15.0
10687,10685,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ORD,United Air Lines Inc.,-15.0
10688,10684,1,150,25.99,30.0,25.99,19.01,150,-6.97,False,ORD,United Air Lines Inc.,-10.989999999999998
10689,10685,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ORD,United Air Lines Inc.,-15.0
10690,10685,1,150,26.63,30.0,15.0,15.0,150,0.0,False,ORD,United Air Lines Inc.,-15.0
10691,10685,1,150,26.92,30.0,26.92,15.0,150,-11.92,False,ORD,United Air Lines Inc.,-15.0
10692,10466,1,150,18.57,30.0,15.0,30.0,150,15.0,False,IND,PSA Airlines,0.0
10694,10685,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ORD,United Air Lines Inc.,-15.0
10695,10647,1,150,30.0,30.0,15.0,19.19,150,4.19,False,ORD,Skywest Airlines Inc.,-10.809999999999999
10697,10815,1,150,26.59,25.28,26.59,18.41,150,-8.19,False,SFO,United Air Lines Inc.,-6.870000000000001
10698,10685,1,150,25.28,30.0,25.28,15.0,150,-10.28,False,ORD,United Air Lines Inc.,-15.0
10699,10685,1,150,28.71,30.0,28.71,15.0,150,-13.71,False,ORD,United Air Lines Inc.,-15.0
10700,10685,1,150,25.81,30.0,25.81,15.0,150,-10.81,False,ORD,United Air Lines Inc.,-15.0
10702,10176,1,150,20.21,30.0,19.07,25.93,150,6.86,False,DEN,Southwest Airlines Co.,-4.07
10704,10685,1,150,26.48,30.0,26.48,15.0,150,-11.48,False,ORD,United Air Lines Inc.,-15.0
10718,9636,2,330,18.85,30.0,18.85,26.15,330,7.3,False,CHS,Delta Air Lines Inc,-3.8500000000000014
10725,9713,1,150,25.68,30.0,23.68,21.32,150,-2.37,False,MCO,Frontier Airlines Inc.,-8.68
10728,10059,1,150,25.61,30.0,25.61,15.0,150,-10.61,False,DEN,Southwest Airlines Co.,-15.0
10729,10065,1,150,17.9,30.0,17.9,15.0,150,-2.9,False,ORD,Southwest Airlines Co.,-15.0
10730,10065,1,150,13.1,30.0,13.1,15.0,150,1.9,False,ORD,Southwest Airlines Co.,-15.0
10731,10059,1,150,25.41,30.0,25.41,15.0,150,-10.41,False,DEN,Southwest Airlines Co.,-15.0
10733,10725,1,150,17.71,25.68,17.71,23.68,150,5.97,False,IAH,United Air Lines Inc.,-2.0
10735,10059,1,150,25.94,30.0,25.94,15.0,150,-10.94,False,DEN,Southwest Airlines Co.,-15.0
10736,10059,1,150,27.2,30.0,27.2,15.0,150,-12.2,False,DEN,Southwest Airlines Co.,-15.0
10737,10059,1,150,28.35,30.0,28.35,15.0,150,-13.35,False,DEN,Southwest Airlines Co.,-15.0
10738,10059,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DEN,Southwest Airlines Co.,-15.0
10739,10059,1,150,28.08,30.0,28.08,15.0,150,-13.08,False,DEN,Southwest Airlines Co.,-15.0
10741,10065,1,150,12.68,30.0,12.68,15.0,150,2.32,False,ORD,Southwest Airlines Co.,-15.0
10742,10065,1,150,13.85,30.0,13.85,15.0,150,1.15,False,ORD,Southwest Airlines Co.,-15.0
10743,10065,1,150,14.65,30.0,14.65,15.0,150,0.35,False,ORD,Southwest Airlines Co.,-15.0
10744,10059,1,150,29.41,30.0,29.41,15.0,150,-14.41,False,DEN,Southwest Airlines Co.,-15.0
10745,10065,1,150,13.1,30.0,13.1,15.0,150,1.9,False,ORD,Southwest Airlines Co.,-15.0
10747,9586,2,330,14.29,30.0,14.29,15.0,330,0.71,False,BOS,Delta Air Lines Inc,-15.0
10756,9276,1,150,27.78,30.0,15.0,30.0,150,15.0,False,LAX,JetBlue Airways,0.0
10757,10041,2,330,18.25,30.0,18.25,15.0,330,-3.25,False,LGA,Southwest Airlines Co.,-15.0
10761,10764,1,150,19.38,30.0,19.38,15.0,150,-4.38,False,MCO,United Air Lines Inc.,-15.0
10763,10764,1,150,18.6,30.0,18.6,15.0,150,-3.6,False,MCO,United Air Lines Inc.,-15.0
10766,10101,1,150,19.5,30.0,19.5,15.0,150,-4.5,False,IAH,Southwest Airlines Co.,-15.0
10774,9810,1,150,19.28,30.0,19.28,25.72,150,6.43,False,ORD,American Eagle Airlines Inc.,-4.280000000000001
10776,10077,1,150,24.67,21.73,23.27,21.73,150,-1.54,False,DEN,Southwest Airlines Co.,0.0
10777,10004,1,150,26.8,30.0,24.04,15.0,150,-9.04,False,DEN,Southwest Airlines Co.,-15.0
10778,10004,1,150,28.35,30.0,28.35,15.0,150,-13.35,False,DEN,Southwest Airlines Co.,-15.0
10779,10004,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DEN,Southwest Airlines Co.,-15.0
10783,10004,1,150,25.89,30.0,25.89,15.0,150,-10.89,False,DEN,Southwest Airlines Co.,-15.0
