FlightDate,Airline,Dep_Airport,Arr_Airport,DepTime_label,Distance_type,Dep_Delay,Predicted_Delay,Delay_Probability,Buffer_No_Connections,Buffer_With_Connections,Residual_Delay_Baseline,Residual_Delay_Optimized,Cost_Baseline,Cost_Optimized,Cost_Saving,Has_Connection
2023-07-23,JetBlue Airways,JFK,FLL,Afternoon,Short Haul,83.0,46.53,0.4595,30.0,30.0,83.0,53.0,249.0,189.0,60.0,False
2023-07-02,JetBlue Airways,BOS,IAH,Afternoon,Medium Haul,11.0,50.74,0.5926,30.0,30.0,11.0,0.0,33.0,30.0,3.0,False
2023-07-08,JetBlue Airways,BOS,RSW,Afternoon,Short Haul,70.0,42.03,0.3953,30.0,27.38,70.0,42.62,210.0,155.24,54.76,False
2023-07-04,JetBlue Airways,JFK,HYA,Afternoon,Short Haul,52.0,39.68,0.4578,30.0,30.0,52.0,22.0,156.0,96.0,60.0,False
2023-07-25,JetBlue Airways,SAT,BOS,Morning,Medium Haul,-4.0,31.29,0.328,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-31,JetBlue Airways,BDL,MCO,Morning,Short Haul,72.0,33.86,0.3737,30.0,30.0,72.0,42.0,216.0,156.0,60.0,True
2023-07-13,JetBlue Airways,LAX,JFK,Afternoon,Medium Haul,177.0,45.43,0.4835,30.0,30.0,177.0,147.0,531.0,471.0,60.0,True
2023-07-02,JetBlue Airways,TPA,BOS,Morning,Short Haul,96.0,47.02,0.3676,30.0,30.0,96.0,66.0,288.0,228.0,60.0,True
2023-07-14,JetBlue Airways,SFO,JFK,Morning,Medium Haul,70.0,35.29,0.3785,30.0,30.0,70.0,40.0,210.0,150.0,60.0,True
2023-07-13,JetBlue Airways,SFO,BOS,Afternoon,Medium Haul,-9.0,34.39,0.4028,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-25,JetBlue Airways,LGA,DEN,Afternoon,Medium Haul,-5.0,58.99,0.4886,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,False
2023-07-26,JetBlue Airways,LGA,DEN,Afternoon,Medium Haul,67.0,51.41,0.4859,30.0,30.0,67.0,37.0,201.0,141.0,60.0,True
2023-07-16,JetBlue Airways,JFK,FLL,Afternoon,Short Haul,40.0,43.03,0.5354,30.0,30.0,40.0,10.0,120.0,60.0,60.0,False
2023-07-25,JetBlue Airways,SFO,JFK,Morning,Medium Haul,-6.0,36.1,0.2882,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-29,JetBlue Airways,BUF,BOS,Afternoon,Short Haul,95.0,44.85,0.5283,30.0,30.0,95.0,65.0,285.0,225.0,60.0,False
2023-07-14,JetBlue Airways,BOS,ATL,Afternoon,Short Haul,97.0,53.12,0.5082,30.0,30.0,97.0,67.0,291.0,231.0,60.0,True
2023-07-28,JetBlue Airways,JFK,LAS,Evening,Medium Haul,110.0,101.0,0.5893,30.0,30.0,110.0,80.0,330.0,270.0,60.0,False
2023-07-29,JetBlue Airways,LAS,JFK,Morning,Medium Haul,92.0,45.08,0.5749,30.0,15.0,92.0,77.0,276.0,246.0,30.0,True
2023-07-15,JetBlue Airways,SJU,EWR,Afternoon,Medium Haul,30.0,61.76,0.4851,30.0,30.0,30.0,0.0,90.0,30.0,60.0,False
2023-07-25,JetBlue Airways,LAX,JFK,Night,Medium Haul,-7.0,31.39,0.256,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-21,JetBlue Airways,LAS,BOS,Morning,Medium Haul,76.0,49.78,0.5547,30.0,30.0,76.0,46.0,228.0,168.0,60.0,True
2023-07-21,JetBlue Airways,MKE,BOS,Afternoon,Short Haul,108.0,37.71,0.3917,30.0,30.0,108.0,78.0,324.0,264.0,60.0,False
2023-07-29,JetBlue Airways,LGA,DEN,Morning,Medium Haul,-2.0,56.6,0.3859,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-29,JetBlue Airways,MIA,JFK,Afternoon,Short Haul,124.0,52.95,0.4166,30.0,30.0,124.0,94.0,372.0,312.0,60.0,False
2023-07-10,JetBlue Airways,EWR,MCO,Morning,Short Haul,9.0,38.49,0.3118,30.0,30.0,9.0,0.0,27.0,30.0,-3.0,True
2023-07-13,JetBlue Airways,PDX,BOS,Afternoon,Medium Haul,-10.0,40.72,0.4483,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-25,JetBlue Airways,RSW,JFK,Afternoon,Short Haul,93.0,47.07,0.4076,30.0,30.0,93.0,63.0,279.0,219.0,60.0,False
2023-07-17,JetBlue Airways,JFK,MCO,Afternoon,Short Haul,195.0,56.21,0.4437,30.0,30.0,195.0,165.0,585.0,525.0,60.0,False
2023-07-23,JetBlue Airways,SAT,BOS,Morning,Medium Haul,104.0,55.01,0.3757,30.0,30.0,104.0,74.0,312.0,252.0,60.0,True
2023-07-21,JetBlue Airways,SEA,BOS,Afternoon,Medium Haul,91.0,41.69,0.4793,30.0,30.0,91.0,61.0,273.0,213.0,60.0,False
2023-07-28,JetBlue Airways,ATL,LGA,Afternoon,Short Haul,214.0,42.72,0.4409,30.0,30.0,214.0,184.0,642.0,582.0,60.0,True
2023-07-14,JetBlue Airways,LAX,EWR,Morning,Medium Haul,68.0,37.93,0.3576,30.0,30.0,68.0,38.0,204.0,144.0,60.0,True
2023-07-10,JetBlue Airways,DCA,MCO,Morning,Short Haul,119.0,42.09,0.3592,30.0,30.0,119.0,89.0,357.0,297.0,60.0,True
2023-07-18,JetBlue Airways,MCI,JFK,Morning,Short Haul,19.0,34.24,0.3528,30.0,30.0,19.0,0.0,57.0,30.0,27.0,False
2023-07-13,JetBlue Airways,CLE,BOS,Afternoon,Short Haul,3.0,39.59,0.3931,30.0,30.0,3.0,0.0,9.0,30.0,-21.0,False
2023-07-25,JetBlue Airways,RSW,HPN,Afternoon,Short Haul,14.0,47.07,0.4076,30.0,30.0,14.0,0.0,42.0,30.0,12.0,False
2023-07-18,JetBlue Airways,PBI,JFK,Morning,Short Haul,32.0,59.92,0.476,30.0,30.0,32.0,2.0,96.0,36.0,60.0,False
2023-07-25,JetBlue Airways,SJU,BOS,Morning,Medium Haul,16.0,54.36,0.3741,30.0,30.0,16.0,0.0,48.0,30.0,18.0,True
2023-07-16,JetBlue Airways,SAV,BOS,Morning,Short Haul,206.0,89.54,0.3871,30.0,30.0,206.0,176.0,618.0,558.0,60.0,False
2023-07-21,JetBlue Airways,BUF,BOS,Afternoon,Short Haul,134.0,37.85,0.3941,30.0,30.0,134.0,104.0,402.0,342.0,60.0,False
2023-07-31,JetBlue Airways,JFK,SJU,Evening,Medium Haul,142.0,61.58,0.5108,30.0,30.0,142.0,112.0,426.0,366.0,60.0,False
2023-07-07,JetBlue Airways,SAV,JFK,Morning,Short Haul,126.0,81.63,0.6481,30.0,30.0,126.0,96.0,378.0,318.0,60.0,False
2023-07-18,JetBlue Airways,MCO,JFK,Morning,Short Haul,14.0,34.51,0.3189,30.0,30.0,14.0,0.0,42.0,30.0,12.0,False
2023-07-07,JetBlue Airways,LAX,JFK,Night,Medium Haul,-9.0,32.9,0.2784,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-13,JetBlue Airways,PDX,JFK,Evening,Medium Haul,13.0,49.59,0.4779,30.0,30.0,13.0,0.0,39.0,30.0,9.0,False
2023-07-13,JetBlue Airways,LAX,BOS,Morning,Medium Haul,12.0,36.93,0.3317,30.0,30.0,12.0,0.0,36.0,30.0,6.0,False
2023-07-26,JetBlue Airways,JFK,ORD,Morning,Short Haul,77.0,35.19,0.3388,30.0,30.0,77.0,47.0,231.0,171.0,60.0,True
2023-07-13,JetBlue Airways,DEN,JFK,Evening,Medium Haul,139.0,73.48,0.5514,30.0,30.0,139.0,109.0,417.0,357.0,60.0,False
2023-07-21,JetBlue Airways,PHL,BOS,Evening,Short Haul,62.0,85.95,0.702,30.0,30.0,62.0,32.0,186.0,126.0,60.0,False
2023-07-21,JetBlue Airways,TPA,BOS,Evening,Short Haul,134.0,121.92,0.5094,30.0,30.0,134.0,104.0,402.0,342.0,60.0,False
2023-07-22,JetBlue Airways,BOS,FLL,Morning,Short Haul,240.0,54.0,0.3677,30.0,30.0,240.0,210.0,720.0,660.0,60.0,True
2023-07-13,JetBlue Airways,SMF,JFK,Evening,Medium Haul,34.0,84.33,0.5456,30.0,30.0,34.0,4.0,102.0,42.0,60.0,False
2023-07-13,JetBlue Airways,MCO,BDL,Evening,Short Haul,20.0,109.05,0.5369,30.0,30.0,20.0,0.0,60.0,30.0,30.0,False
2023-07-07,JetBlue Airways,SEA,BOS,Evening,Medium Haul,240.0,65.1,0.4941,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-13,JetBlue Airways,LAS,JFK,Evening,Medium Haul,60.0,78.7,0.5559,30.0,30.0,60.0,30.0,180.0,120.0,60.0,False
2023-07-13,JetBlue Airways,SEA,BOS,Afternoon,Medium Haul,135.0,41.4,0.4823,30.0,30.0,135.0,105.0,405.0,345.0,60.0,False
2023-07-27,JetBlue Airways,BOS,LAS,Afternoon,Medium Haul,20.0,61.51,0.6517,30.0,15.0,20.0,5.0,60.0,30.0,30.0,True
2023-07-13,JetBlue Airways,MSP,BOS,Afternoon,Short Haul,-2.0,40.47,0.4313,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-14,JetBlue Airways,SFO,JFK,Morning,Medium Haul,86.0,35.29,0.3785,30.0,30.0,86.0,56.0,258.0,198.0,60.0,True
2023-07-13,JetBlue Airways,ABQ,JFK,Evening,Medium Haul,157.0,95.25,0.5746,30.0,30.0,157.0,127.0,471.0,411.0,60.0,False
2023-07-13,JetBlue Airways,DFW,BOS,Afternoon,Medium Haul,96.0,47.54,0.5318,30.0,30.0,96.0,66.0,288.0,228.0,60.0,False
2023-07-13,JetBlue Airways,SFO,BOS,Morning,Medium Haul,-4.0,30.61,0.3085,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-09,JetBlue Airways,ORD,JFK,Morning,Short Haul,28.0,39.63,0.3652,30.0,30.0,28.0,0.0,84.0,30.0,54.0,False
2023-07-09,JetBlue Airways,MKE,JFK,Morning,Short Haul,22.0,36.68,0.3608,30.0,30.0,22.0,0.0,66.0,30.0,36.0,False
2023-07-08,JetBlue Airways,LAS,JFK,Morning,Medium Haul,137.0,62.67,0.4577,30.0,30.0,137.0,107.0,411.0,351.0,60.0,False
2023-07-01,JetBlue Airways,FLL,LGA,Evening,Short Haul,163.0,92.03,0.6322,30.0,30.0,163.0,133.0,489.0,429.0,60.0,False
2023-07-02,JetBlue Airways,FLL,LGA,Evening,Short Haul,172.0,115.07,0.5599,30.0,30.0,172.0,142.0,516.0,456.0,60.0,False
2023-07-03,JetBlue Airways,MCO,LGA,Evening,Short Haul,147.0,167.99,0.7432,30.0,30.0,147.0,117.0,441.0,381.0,60.0,False
2023-07-04,JetBlue Airways,MCO,LGA,Evening,Short Haul,240.0,161.2,0.7088,30.0,15.0,240.0,225.0,720.0,690.0,30.0,False
2023-07-05,JetBlue Airways,PBI,LGA,Evening,Short Haul,240.0,122.46,0.456,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-05,JetBlue Airways,DCA,ACK,Afternoon,Short Haul,-5.0,45.15,0.4043,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-07,JetBlue Airways,RSW,DCA,Evening,Short Haul,240.0,166.43,0.7323,30.0,15.0,240.0,225.0,720.0,690.0,30.0,False
2023-07-10,JetBlue Airways,MCO,LGA,Evening,Short Haul,240.0,152.26,0.7237,30.0,15.0,240.0,225.0,720.0,690.0,30.0,False
2023-07-10,JetBlue Airways,SJU,DCA,Afternoon,Medium Haul,240.0,97.67,0.5085,30.0,30.0,240.0,210.0,720.0,660.0,60.0,True
2023-07-10,JetBlue Airways,FLL,DCA,Evening,Short Haul,240.0,144.99,0.577,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-10,JetBlue Airways,DCA,ACK,Afternoon,Short Haul,115.0,46.49,0.4246,30.0,30.0,115.0,85.0,345.0,285.0,60.0,False
2023-07-11,JetBlue Airways,FLL,LGA,Evening,Short Haul,116.0,113.41,0.4701,30.0,30.0,116.0,86.0,348.0,288.0,60.0,False
2023-07-14,JetBlue Airways,BOS,DCA,Afternoon,Short Haul,151.0,53.12,0.5082,30.0,30.0,151.0,121.0,453.0,393.0,60.0,False
2023-07-14,JetBlue Airways,MCO,LGA,Evening,Short Haul,216.0,162.88,0.7437,30.0,30.0,216.0,186.0,648.0,588.0,60.0,False
2023-07-14,JetBlue Airways,FLL,DCA,Evening,Short Haul,85.0,132.54,0.6896,30.0,30.0,85.0,55.0,255.0,195.0,60.0,False
2023-07-15,JetBlue Airways,DCA,RSW,Afternoon,Short Haul,-10.0,41.5,0.456,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-15,JetBlue Airways,MCO,LGA,Evening,Short Haul,240.0,133.05,0.6992,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-15,JetBlue Airways,DCA,MVY,Afternoon,Short Haul,0.0,41.5,0.456,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-17,JetBlue Airways,PBI,LGA,Evening,Short Haul,240.0,163.13,0.6681,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-18,JetBlue Airways,FLL,LGA,Afternoon,Short Haul,240.0,104.19,0.5128,30.0,30.0,240.0,210.0,720.0,660.0,60.0,True
2023-07-18,JetBlue Airways,PBI,LGA,Evening,Short Haul,229.0,154.78,0.5994,30.0,15.0,229.0,214.0,687.0,657.0,30.0,False
2023-07-19,JetBlue Airways,FLL,DCA,Afternoon,Short Haul,240.0,62.68,0.4603,30.0,19.02,240.0,220.98,720.0,681.95,38.05,False
2023-07-19,JetBlue Airways,DEN,LGA,Afternoon,Medium Haul,239.0,48.63,0.4991,30.0,30.0,239.0,209.0,717.0,657.0,60.0,False
2023-07-20,JetBlue Airways,DEN,LGA,Afternoon,Medium Haul,240.0,62.57,0.5444,30.0,15.0,240.0,225.0,720.0,690.0,30.0,True
2023-07-21,JetBlue Airways,SAN,BOS,Morning,Medium Haul,75.0,44.3,0.3597,30.0,30.0,75.0,45.0,225.0,165.0,60.0,True
2023-07-24,JetBlue Airways,DEN,LGA,Afternoon,Medium Haul,171.0,99.38,0.5799,30.0,15.0,171.0,156.0,513.0,483.0,30.0,True
2023-07-27,JetBlue Airways,FLL,LGA,Afternoon,Short Haul,240.0,152.67,0.584,30.0,22.14,240.0,217.86,720.0,675.71,44.29,True
2023-07-28,JetBlue Airways,JFK,BUR,Afternoon,Medium Haul,144.0,56.36,0.5308,30.0,30.0,144.0,114.0,432.0,372.0,60.0,False
2023-07-28,JetBlue Airways,FLL,LGA,Afternoon,Short Haul,-5.0,60.89,0.478,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-28,JetBlue Airways,RSW,LGA,Evening,Short Haul,-10.0,86.5,0.604,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-29,JetBlue Airways,IAH,BOS,Afternoon,Medium Haul,67.0,47.54,0.5504,30.0,30.0,67.0,37.0,201.0,141.0,60.0,False
2023-07-28,JetBlue Airways,MCO,LGA,Evening,Short Haul,32.0,88.67,0.4946,30.0,30.0,32.0,2.0,96.0,36.0,60.0,False
2023-07-20,Delta Air Lines Inc,DFW,ATL,Afternoon,Short Haul,26.0,35.53,0.3929,30.0,30.0,26.0,0.0,78.0,30.0,48.0,True
2023-07-09,Delta Air Lines Inc,SEA,HNL,Morning,Medium Haul,-4.0,27.92,0.2712,27.92,27.92,0.0,0.0,0.0,27.92,-27.92,False
2023-07-21,Delta Air Lines Inc,BOS,ATL,Afternoon,Short Haul,74.0,39.38,0.5066,30.0,15.0,74.0,59.0,222.0,192.0,30.0,True
2023-07-20,Delta Air Lines Inc,ONT,ATL,Afternoon,Medium Haul,3.0,38.57,0.4999,30.0,30.0,3.0,0.0,9.0,30.0,-21.0,True
2023-07-28,Delta Air Lines Inc,ONT,ATL,Afternoon,Medium Haul,0.0,42.33,0.4794,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-17,Delta Air Lines Inc,ATL,DCA,Evening,Short Haul,131.0,62.78,0.5388,30.0,30.0,131.0,101.0,393.0,333.0,60.0,False
2023-07-25,Delta Air Lines Inc,LAX,JFK,Morning,Medium Haul,-3.0,30.17,0.2656,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-18,Delta Air Lines Inc,SLC,JFK,Morning,Medium Haul,8.0,31.03,0.2858,30.0,30.0,8.0,0.0,24.0,30.0,-6.0,False
2023-07-20,Delta Air Lines Inc,SLC,ATL,Afternoon,Medium Haul,4.0,41.31,0.4185,30.0,30.0,4.0,0.0,12.0,30.0,-18.0,True
2023-07-21,Delta Air Lines Inc,SLC,ATL,Afternoon,Medium Haul,5.0,39.24,0.4261,30.0,15.0,5.0,0.0,15.0,15.0,0.0,True
2023-07-07,Delta Air Lines Inc,SEA,JFK,Morning,Medium Haul,0.0,29.68,0.2849,29.68,29.68,0.0,0.0,0.0,29.68,-29.68,False
2023-07-09,Delta Air Lines Inc,SEA,JFK,Morning,Medium Haul,-1.0,27.92,0.2712,27.92,27.92,0.0,0.0,0.0,27.92,-27.92,False
2023-07-21,Delta Air Lines Inc,ATL,DCA,Evening,Short Haul,240.0,86.71,0.6442,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-03,Delta Air Lines Inc,LAX,ATL,Afternoon,Medium Haul,-1.0,40.77,0.3801,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-27,Delta Air Lines Inc,SAN,DTW,Afternoon,Medium Haul,240.0,39.69,0.4576,30.0,30.0,240.0,210.0,720.0,660.0,60.0,True
2023-07-01,Delta Air Lines Inc,LAX,BNA,Morning,Medium Haul,-2.0,27.98,0.2552,27.98,27.98,0.0,0.0,0.0,27.98,-27.98,False
2023-07-18,Delta Air Lines Inc,LAS,JFK,Morning,Medium Haul,16.0,43.19,0.5842,30.0,30.0,16.0,0.0,48.0,30.0,18.0,False
2023-07-03,Delta Air Lines Inc,MSP,RAP,Evening,Short Haul,240.0,48.94,0.4266,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-07-18,Delta Air Lines Inc,IAH,LGA,Morning,Short Haul,37.0,32.04,0.2976,30.0,30.0,37.0,7.0,111.0,51.0,60.0,True
2023-07-09,Delta Air Lines Inc,SFO,JFK,Morning,Medium Haul,10.0,29.68,0.2684,29.68,29.68,10.0,0.0,30.0,29.68,0.32,False
2023-07-28,Delta Air Lines Inc,DFW,LGA,Afternoon,Short Haul,117.0,35.1,0.4074,30.0,30.0,117.0,87.0,351.0,291.0,60.0,True
2023-07-20,Delta Air Lines Inc,BZN,ATL,Afternoon,Medium Haul,0.0,40.75,0.4318,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-21,Delta Air Lines Inc,BZN,ATL,Afternoon,Medium Haul,0.0,44.23,0.457,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-17,Delta Air Lines Inc,SEA,AUS,Morning,Medium Haul,-6.0,30.19,0.2905,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-07-18,Delta Air Lines Inc,ATL,LGA,Afternoon,Short Haul,25.0,34.62,0.383,30.0,30.0,25.0,0.0,75.0,30.0,45.0,True
2023-07-16,Delta Air Lines Inc,SLC,BOS,Afternoon,Medium Haul,90.0,39.17,0.4466,30.0,30.0,90.0,60.0,270.0,210.0,60.0,False
2023-07-01,Delta Air Lines Inc,DCA,ATL,Afternoon,Short Haul,20.0,39.51,0.5081,30.0,30.0,20.0,0.0,60.0,30.0,30.0,False
2023-07-29,Delta Air Lines Inc,ATL,DCA,Afternoon,Short Haul,77.0,32.4,0.3951,30.0,30.0,77.0,47.0,231.0,171.0,60.0,False
2023-07-03,Delta Air Lines Inc,JFK,SEA,Afternoon,Medium Haul,2.0,42.01,0.5029,30.0,30.0,2.0,0.0,6.0,30.0,-24.0,False
2023-07-05,Delta Air Lines Inc,ATL,LAS,Afternoon,Medium Haul,-1.0,48.34,0.3889,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-16,Delta Air Lines Inc,ATL,LGA,Morning,Short Haul,45.0,31.96,0.2943,30.0,30.0,45.0,15.0,135.0,75.0,60.0,True
2023-07-18,Delta Air Lines Inc,ATL,LGA,Morning,Short Haul,6.0,31.71,0.2609,30.0,30.0,6.0,0.0,18.0,30.0,-12.0,True
2023-07-20,Delta Air Lines Inc,LAS,DTW,Morning,Medium Haul,-1.0,35.09,0.3317,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-28,Delta Air Lines Inc,LAS,DTW,Morning,Medium Haul,-4.0,34.5,0.4813,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-09,Delta Air Lines Inc,SAN,JFK,Morning,Medium Haul,29.0,31.05,0.2756,30.0,30.0,29.0,0.0,87.0,30.0,57.0,False
2023-07-18,Delta Air Lines Inc,SAN,JFK,Morning,Medium Haul,-1.0,30.22,0.2722,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-14,Delta Air Lines Inc,SFO,JFK,Morning,Medium Haul,23.0,32.32,0.3233,30.0,30.0,23.0,0.0,69.0,30.0,39.0,True
2023-07-26,Delta Air Lines Inc,SLC,DTW,Morning,Short Haul,10.0,31.7,0.2682,30.0,22.52,10.0,0.0,30.0,22.52,7.48,True
2023-07-20,Delta Air Lines Inc,LGA,ATL,Afternoon,Short Haul,52.0,37.51,0.44,30.0,30.0,52.0,22.0,156.0,96.0,60.0,True
2023-07-20,Delta Air Lines Inc,LAX,DTW,Morning,Medium Haul,5.0,32.26,0.302,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,True
2023-07-13,Delta Air Lines Inc,SLC,JFK,Afternoon,Medium Haul,29.0,38.31,0.3989,30.0,30.0,29.0,0.0,87.0,30.0,57.0,True
2023-07-18,Delta Air Lines Inc,DEN,LGA,Morning,Medium Haul,-3.0,31.58,0.2602,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-29,Delta Air Lines Inc,DEN,LGA,Morning,Medium Haul,166.0,31.36,0.2801,30.0,15.0,166.0,151.0,498.0,468.0,30.0,True
2023-07-14,Delta Air Lines Inc,LAS,JFK,Morning,Medium Haul,25.0,37.06,0.4809,30.0,30.0,25.0,0.0,75.0,30.0,45.0,True
2023-07-14,Delta Air Lines Inc,SEA,JFK,Afternoon,Medium Haul,13.0,41.02,0.3871,30.0,30.0,13.0,0.0,39.0,30.0,9.0,False
2023-07-18,Delta Air Lines Inc,DTW,LGA,Morning,Short Haul,6.0,27.46,0.2636,27.46,27.46,6.0,0.0,18.0,27.46,-9.46,True
2023-07-29,Delta Air Lines Inc,MSP,BWI,Afternoon,Short Haul,-2.0,32.35,0.3362,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-31,Delta Air Lines Inc,IAD,SLC,Morning,Medium Haul,10.0,32.62,0.2621,30.0,30.0,10.0,0.0,30.0,30.0,0.0,False
2023-07-27,Delta Air Lines Inc,ATL,FLL,Afternoon,Short Haul,23.0,36.5,0.417,30.0,30.0,23.0,0.0,69.0,30.0,39.0,False
2023-07-05,Delta Air Lines Inc,ATL,MIA,Afternoon,Short Haul,4.0,45.33,0.396,30.0,30.0,4.0,0.0,12.0,30.0,-18.0,False
2023-07-01,Delta Air Lines Inc,ATL,PIT,Morning,Short Haul,-3.0,28.85,0.2655,28.85,28.85,0.0,0.0,0.0,28.85,-28.85,False
2023-07-20,Delta Air Lines Inc,SAT,ATL,Afternoon,Short Haul,1.0,35.37,0.3797,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,True
2023-07-21,Delta Air Lines Inc,RDU,BOS,Afternoon,Short Haul,170.0,34.09,0.4094,30.0,30.0,170.0,140.0,510.0,450.0,60.0,False
2023-07-20,Delta Air Lines Inc,FLL,DTW,Afternoon,Short Haul,-8.0,34.64,0.3808,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-20,Delta Air Lines Inc,MIA,ATL,Evening,Short Haul,-6.0,52.52,0.4521,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-22,Delta Air Lines Inc,ATL,AVL,Evening,Short Haul,116.0,49.3,0.5703,30.0,30.0,116.0,86.0,348.0,288.0,60.0,False
2023-07-20,Delta Air Lines Inc,AUS,ATL,Afternoon,Short Haul,-5.0,34.92,0.3884,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-16,Delta Air Lines Inc,FLL,BOS,Morning,Short Haul,210.0,83.1,0.3721,30.0,30.0,210.0,180.0,630.0,570.0,60.0,False
2023-07-14,Delta Air Lines Inc,ATL,EWR,Evening,Short Haul,24.0,40.27,0.441,30.0,17.92,24.0,6.08,72.0,36.17,35.83,False
2023-07-02,Delta Air Lines Inc,ATL,IND,Afternoon,Short Haul,46.0,34.69,0.4533,30.0,30.0,46.0,16.0,138.0,78.0,60.0,False
2023-07-28,Delta Air Lines Inc,FLL,ATL,Afternoon,Short Haul,5.0,44.44,0.4268,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,True
2023-07-11,Delta Air Lines Inc,JFK,TPA,Morning,Short Haul,0.0,31.25,0.2711,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-28,Delta Air Lines Inc,IAH,LGA,Evening,Short Haul,-2.0,42.71,0.4259,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-27,Delta Air Lines Inc,SMF,MSP,Afternoon,Medium Haul,131.0,40.9,0.4623,30.0,30.0,131.0,101.0,393.0,333.0,60.0,True
2023-07-09,Delta Air Lines Inc,ATL,RDU,Afternoon,Short Haul,-3.0,38.68,0.4396,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-20,Delta Air Lines Inc,MIA,ATL,Afternoon,Short Haul,60.0,45.52,0.4074,30.0,30.0,60.0,30.0,180.0,120.0,60.0,True
2023-07-16,Delta Air Lines Inc,JAX,BOS,Afternoon,Short Haul,173.0,57.05,0.4677,30.0,30.0,173.0,143.0,519.0,459.0,60.0,False
2023-07-18,Delta Air Lines Inc,LGA,PBI,Morning,Short Haul,-6.0,33.8,0.2965,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-31,Delta Air Lines Inc,LGA,PBI,Morning,Short Haul,-7.0,30.86,0.2786,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-08,Delta Air Lines Inc,MSP,DCA,Evening,Short Haul,193.0,40.65,0.3808,30.0,30.0,193.0,163.0,579.0,519.0,60.0,False
2023-07-10,Delta Air Lines Inc,MSP,DCA,Evening,Short Haul,22.0,43.39,0.4455,30.0,30.0,22.0,0.0,66.0,30.0,36.0,False
2023-07-28,Delta Air Lines Inc,MSP,MSN,Evening,Short Haul,154.0,76.96,0.6432,30.0,30.0,154.0,124.0,462.0,402.0,60.0,False
2023-07-21,Delta Air Lines Inc,MSN,ATL,Morning,Short Haul,-4.0,28.35,0.2627,28.35,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-07-29,Delta Air Lines Inc,ATL,EWR,Evening,Short Haul,-2.0,37.43,0.3883,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-17,Delta Air Lines Inc,ATL,IND,Afternoon,Short Haul,16.0,40.96,0.5098,30.0,30.0,16.0,0.0,48.0,30.0,18.0,False
2023-07-20,Delta Air Lines Inc,GSP,ATL,Evening,Short Haul,-3.0,51.52,0.5551,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
